label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
Circle,0.6143790849673203,0.0,0.6013071895424836,0.0,0.6013071895424836,0.0,0.6470588235294118,0.0,1.0,0.2222222222222222,0.8235294117647058,0.8431372549019608,0.08496732026143791,0.8562091503267973,0.0,0.3790849673202614,0.35294117647058826,0.1111111111111111,0.5163398692810458,0.0915032679738562
Circle,0.5645514223194749,0.04595185995623633,0.5492341356673962,0.04595185995623633,0.5492341356673962,0.03501094091903727,0.7877461706783371,0.059080962800875284,0.9715536105032824,0.5185995623632383,0.4551422319474839,1.0,0.0,0.7483588621444203,0.06345733041575469,0.25164113785557995,0.4332603938730854,0.026258205689277902,0.6039387308533918,0.0
Circle,0.6444805194805194,0.004870129870129871,0.643939393939394,0.0,0.6271645021645021,0.0,0.8863636363636361,0.07954545454545446,1.0,0.6314935064935063,0.27272727272727276,0.8625541125541127,0.0,0.45779220779220814,0.18127705627705576,0.08279220779220808,0.46482683982683964,0.024350649350649352,0.547077922077922,0.024350649350649352
Circle,0.7457627118644068,0.02824858757062147,0.7363465160075329,0.02824858757062147,0.751412429378531,0.022598870056497175,1.0,0.12429378531073447,0.9887005649717514,0.6440677966101694,0.3145009416195855,0.9096045197740111,0.0,0.5254237288135594,0.22222222222222243,0.10922787193973608,0.615819209039548,0.0,0.7740112994350282,0.011299435028248588
Circle,0.44613050075872557,0.013657056145675264,0.44613050075872557,0.013657056145675264,0.47799696509863465,0.013657056145675264,0.7647951441578148,0.15022761760242792,0.9446130500758727,0.7200303490136569,0.4506828528072837,1.0,0.0,0.623672230652504,0.08421851289833106,0.16616084977238263,0.42261001517450697,0.0037936267071320287,0.5553869499241276,0.0
Circle,0.503030303030303,0.0,0.4909090909090909,0.0,0.6484848484848484,0.0,1.0,0.22424242424242424,0.8606060606060606,0.8121212121212121,0.10303030303030303,0.8545454545454545,0.0,0.3696969696969697,0.42424242424242425,0.05454545454545454,0.7151515151515152,0.006060606060606061,0.7696969696969697,0.006060606060606061
Circle,0.5616355983162957,0.06554419723391465,0.581479254359591,0.054720384846662695,0.8286229705351772,0.09140108238123874,1.0,0.48767288033674083,0.5490078171978355,0.8851473241130491,0.0,0.6361996392062542,0.0006013229104024422,0.21888153938665092,0.3367408298256159,0.01743836440168382,0.5850871918220082,0.0,0.6265784726398075,0.01683704149128084
Circle,0.7276995305164319,0.0,0.7949921752738656,0.0,1.0,0.1283255086071988,0.9248826291079812,0.6009389671361502,0.19561815336463206,0.6666666666666665,0.0,0.24726134585289497,0.29577464788732394,0.03286384976525822,0.5179968701095463,0.06729264475743353,0.5649452269170578,0.0892018779342723,0.568075117370892,0.0892018779342723
Circle,0.6482617586912064,0.049079754601226974,0.6298568507157463,0.049079754601226974,0.614860259032038,0.049079754601226974,1.0,0.1554192229038854,0.9318336741649623,0.7634628493524196,0.10020449897750495,0.9570552147239261,0.0,0.4314928425357874,0.4158145875937285,0.04771642808452636,0.717109747784594,0.0,0.7770961145194273,0.0
Circle,0.774390243902439,0.006097560975609756,0.75,0.002032520325203223,0.774390243902439,0.0,1.0,0.17073170731707318,0.8313008130081296,0.8109756097560977,0.13008130081300767,0.849593495934959,0.0,0.3048780487804878,0.34756097560975646,0.02642276422764216,0.5995934959349596,0.024390243902439025,0.6524390243902439,0.018292682926829267
Circle,0.7016129032258063,0.03629032258064515,0.6895161290322579,0.03024193548387096,0.6834677419354838,0.03024193548387096,0.8951612903225804,0.09475806451612905,1.0,0.6995967741935484,0.26747311827956954,0.9905913978494622,0.0,0.49798387096774155,0.35080645161290386,0.05107526881720402,0.7426075268817206,0.0,0.8528225806451611,0.0
Circle,0.783068783068783,0.12992357436801882,0.7695473251028807,0.12463256907701353,0.7754262198706643,0.12463256907701353,1.0,0.23574368018812464,0.9564961787184012,0.8283362727807172,0.09406231628453847,0.8136390358612581,0.0,0.27807172251616696,0.3280423280423274,0.00117577895355684,0.6119929453262785,0.0,0.6984126984126984,0.01352145796590242
